1fc01ba0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01ba4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01ba8:   3c 12 f0 63         LUI $s2, 0xf063
1fc01bac:   36 52 c6 b4         ORI $s2, $s2, 0xc6b4
1fc01bb0:   16 12 02 1c         BNE $s2, 0x021c
1fc01bb4:   00 00 00 00         NOP
1fc01bb8:   3c 08 6b a4         LUI $t0, 0x6ba4
1fc01bbc:   35 08 4d c0         ORI $t0, $t0, 0x4dc0
1fc01bc0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01bc4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01bc8:   3c 12 6b a4         LUI $s2, 0x6ba4
1fc01bcc:   36 52 4d c0         ORI $s2, $s2, 0x4dc0
1fc01bd0:   16 12 02 14         BNE $s2, 0x0214
1fc01bd4:   00 00 00 00         NOP
1fc01bd8:   3c 08 0b e2         LUI $t0, 0x0be2
1fc01bdc:   35 08 13 50         ORI $t0, $t0, 0x1350
1fc01be0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01be4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01be8:   3c 12 0b e2         LUI $s2, 0x0be2
1fc01bec:   36 52 13 50         ORI $s2, $s2, 0x1350
1fc01bf0:   16 12 02 0c         BNE $s2, 0x020c
1fc01bf4:   00 00 00 00         NOP
1fc01bf8:   3c 08 76 97         LUI $t0, 0x7697
1fc01bfc:   35 08 ce 00         ORI $t0, $t0, 0xce00
1fc01c00:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01c04:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01c08:   3c 12 76 97         LUI $s2, 0x7697
1fc01c0c:   36 52 ce 00         ORI $s2, $s2, 0xce00
1fc01c10:   16 12 02 04         BNE $s2, 0x0204
1fc01c14:   00 00 00 00         NOP
1fc01c18:   3c 08 e3 2b         LUI $t0, 0xe32b
1fc01c1c:   35 08 2e b4         ORI $t0, $t0, 0x2eb4
1fc01c20:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01c24:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01c28:   3c 12 e3 2b         LUI $s2, 0xe32b
1fc01c2c:   36 52 2e b4         ORI $s2, $s2, 0x2eb4
1fc01c30:   16 12 01 fc         BNE $s2, 0x01fc
1fc01c34:   00 00 00 00         NOP
1fc01c38:   3c 08 bd 35         LUI $t0, 0xbd35
1fc01c3c:   35 08 a8 ec         ORI $t0, $t0, 0xa8ec
1fc01c40:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01c44:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01c48:   3c 12 bd 35         LUI $s2, 0xbd35
1fc01c4c:   36 52 a8 ec         ORI $s2, $s2, 0xa8ec
1fc01c50:   16 12 01 f4         BNE $s2, 0x01f4
1fc01c54:   00 00 00 00         NOP
1fc01c58:   3c 08 1a 49         LUI $t0, 0x1a49
1fc01c5c:   35 08 4b 90         ORI $t0, $t0, 0x4b90
1fc01c60:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01c64:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01c68:   3c 12 1a 49         LUI $s2, 0x1a49
1fc01c6c:   36 52 4b 90         ORI $s2, $s2, 0x4b90
1fc01c70:   16 12 01 ec         BNE $s2, 0x01ec
1fc01c74:   00 00 00 00         NOP
1fc01c78:   3c 08 19 4f         LUI $t0, 0x194f
1fc01c7c:   35 08 1c 52         ORI $t0, $t0, 0x1c52
1fc01c80:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01c84:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01c88:   3c 12 19 4f         LUI $s2, 0x194f
1fc01c8c:   36 52 1c 52         ORI $s2, $s2, 0x1c52
1fc01c90:   16 12 01 e4         BNE $s2, 0x01e4
1fc01c94:   00 00 00 00         NOP
1fc01c98:   3c 08 43 c7         LUI $t0, 0x43c7
1fc01c9c:   35 08 6e 00         ORI $t0, $t0, 0x6e00
1fc01ca0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01ca4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01ca8:   3c 12 43 c7         LUI $s2, 0x43c7
1fc01cac:   36 52 6e 00         ORI $s2, $s2, 0x6e00
1fc01cb0:   16 12 01 dc         BNE $s2, 0x01dc
1fc01cb4:   00 00 00 00         NOP
1fc01cb8:   3c 08 16 66         LUI $t0, 0x1666
1fc01cbc:   35 08 c3 10         ORI $t0, $t0, 0xc310
1fc01cc0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01cc4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01cc8:   3c 12 16 66         LUI $s2, 0x1666
1fc01ccc:   36 52 c3 10         ORI $s2, $s2, 0xc310
1fc01cd0:   16 12 01 d4         BNE $s2, 0x01d4
1fc01cd4:   00 00 00 00         NOP
1fc01cd8:   3c 08 a4 4f         LUI $t0, 0xa44f
1fc01cdc:   35 08 bf 60         ORI $t0, $t0, 0xbf60
1fc01ce0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01ce4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01ce8:   3c 12 a4 4f         LUI $s2, 0xa44f
1fc01cec:   36 52 bf 60         ORI $s2, $s2, 0xbf60
1fc01cf0:   16 12 01 cc         BNE $s2, 0x01cc
1fc01cf4:   00 00 00 00         NOP
1fc01cf8:   3c 08 6c 9c         LUI $t0, 0x6c9c
1fc01cfc:   35 08 ad 6e         ORI $t0, $t0, 0xad6e
1fc01d00:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01d04:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01d08:   3c 12 6c 9c         LUI $s2, 0x6c9c
1fc01d0c:   36 52 ad 6e         ORI $s2, $s2, 0xad6e
1fc01d10:   16 12 01 c4         BNE $s2, 0x01c4
1fc01d14:   00 00 00 00         NOP
1fc01d18:   3c 08 78 c8         LUI $t0, 0x78c8
1fc01d1c:   35 08 09 9c         ORI $t0, $t0, 0x099c
1fc01d20:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01d24:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01d28:   3c 12 78 c8         LUI $s2, 0x78c8
1fc01d2c:   36 52 09 9c         ORI $s2, $s2, 0x099c
1fc01d30:   16 12 01 bc         BNE $s2, 0x01bc
1fc01d34:   00 00 00 00         NOP
1fc01d38:   3c 08 6f 85         LUI $t0, 0x6f85
1fc01d3c:   35 08 5e 10         ORI $t0, $t0, 0x5e10
1fc01d40:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01d44:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01d48:   3c 12 6f 85         LUI $s2, 0x6f85
1fc01d4c:   36 52 5e 10         ORI $s2, $s2, 0x5e10
1fc01d50:   16 12 01 b4         BNE $s2, 0x01b4
1fc01d54:   00 00 00 00         NOP
1fc01d58:   3c 08 3a f0         LUI $t0, 0x3af0
1fc01d5c:   35 08 f5 0c         ORI $t0, $t0, 0xf50c
1fc01d60:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01d64:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01d68:   3c 12 3a f0         LUI $s2, 0x3af0
1fc01d6c:   36 52 f5 0c         ORI $s2, $s2, 0xf50c
1fc01d70:   16 12 01 ac         BNE $s2, 0x01ac
1fc01d74:   00 00 00 00         NOP
1fc01d78:   3c 08 5a ec         LUI $t0, 0x5aec
1fc01d7c:   35 08 f8 4e         ORI $t0, $t0, 0xf84e
1fc01d80:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01d84:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01d88:   3c 12 5a ec         LUI $s2, 0x5aec
1fc01d8c:   36 52 f8 4e         ORI $s2, $s2, 0xf84e
1fc01d90:   16 12 01 a4         BNE $s2, 0x01a4
1fc01d94:   00 00 00 00         NOP
1fc01d98:   3c 08 a5 c3         LUI $t0, 0xa5c3
1fc01d9c:   35 08 0c 48         ORI $t0, $t0, 0x0c48
1fc01da0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01da4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01da8:   3c 12 a5 c3         LUI $s2, 0xa5c3
1fc01dac:   36 52 0c 48         ORI $s2, $s2, 0x0c48
1fc01db0:   16 12 01 9c         BNE $s2, 0x019c
1fc01db4:   00 00 00 00         NOP
1fc01db8:   3c 08 35 a0         LUI $t0, 0x35a0
1fc01dbc:   35 08 c0 b4         ORI $t0, $t0, 0xc0b4
1fc01dc0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01dc4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01dc8:   3c 12 35 a0         LUI $s2, 0x35a0
1fc01dcc:   36 52 c0 b4         ORI $s2, $s2, 0xc0b4
1fc01dd0:   16 12 01 94         BNE $s2, 0x0194
1fc01dd4:   00 00 00 00         NOP
1fc01dd8:   3c 08 b9 a0         LUI $t0, 0xb9a0
1fc01ddc:   35 08 57 d3         ORI $t0, $t0, 0x57d3
1fc01de0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01de4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01de8:   3c 12 b9 a0         LUI $s2, 0xb9a0
1fc01dec:   36 52 57 d3         ORI $s2, $s2, 0x57d3
1fc01df0:   16 12 01 8c         BNE $s2, 0x018c
1fc01df4:   00 00 00 00         NOP
1fc01df8:   3c 08 4d ec         LUI $t0, 0x4dec
1fc01dfc:   35 08 5d 00         ORI $t0, $t0, 0x5d00
1fc01e00:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01e04:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01e08:   3c 12 4d ec         LUI $s2, 0x4dec
1fc01e0c:   36 52 5d 00         ORI $s2, $s2, 0x5d00
1fc01e10:   16 12 01 84         BNE $s2, 0x0184
1fc01e14:   00 00 00 00         NOP
1fc01e18:   3c 08 b5 1d         LUI $t0, 0xb51d
1fc01e1c:   35 08 9f 68         ORI $t0, $t0, 0x9f68
1fc01e20:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01e24:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01e28:   3c 12 b5 1d         LUI $s2, 0xb51d
1fc01e2c:   36 52 9f 68         ORI $s2, $s2, 0x9f68
1fc01e30:   16 12 01 7c         BNE $s2, 0x017c
1fc01e34:   00 00 00 00         NOP
1fc01e38:   3c 08 7b ff         LUI $t0, 0x7bff
1fc01e3c:   35 08 4e a0         ORI $t0, $t0, 0x4ea0
1fc01e40:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01e44:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01e48:   3c 12 7b ff         LUI $s2, 0x7bff
1fc01e4c:   36 52 4e a0         ORI $s2, $s2, 0x4ea0
1fc01e50:   16 12 01 74         BNE $s2, 0x0174
1fc01e54:   00 00 00 00         NOP
1fc01e58:   3c 08 01 9a         LUI $t0, 0x019a
1fc01e5c:   35 08 99 ac         ORI $t0, $t0, 0x99ac
1fc01e60:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01e64:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01e68:   3c 12 01 9a         LUI $s2, 0x019a
1fc01e6c:   36 52 99 ac         ORI $s2, $s2, 0x99ac
1fc01e70:   16 12 01 6c         BNE $s2, 0x016c
1fc01e74:   00 00 00 00         NOP
1fc01e78:   3c 08 f3 f5         LUI $t0, 0xf3f5
1fc01e7c:   35 08 ae 48         ORI $t0, $t0, 0xae48
1fc01e80:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01e84:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01e88:   3c 12 f3 f5         LUI $s2, 0xf3f5
1fc01e8c:   36 52 ae 48         ORI $s2, $s2, 0xae48
1fc01e90:   16 12 01 64         BNE $s2, 0x0164
1fc01e94:   00 00 00 00         NOP
1fc01e98:   3c 08 83 cc         LUI $t0, 0x83cc
1fc01e9c:   35 08 9b 04         ORI $t0, $t0, 0x9b04
1fc01ea0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01ea4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01ea8:   3c 12 83 cc         LUI $s2, 0x83cc
1fc01eac:   36 52 9b 04         ORI $s2, $s2, 0x9b04
1fc01eb0:   16 12 01 5c         BNE $s2, 0x015c
1fc01eb4:   00 00 00 00         NOP
1fc01eb8:   3c 08 1e ca         LUI $t0, 0x1eca
1fc01ebc:   35 08 a2 e0         ORI $t0, $t0, 0xa2e0
1fc01ec0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01ec4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01ec8:   3c 12 1e ca         LUI $s2, 0x1eca
1fc01ecc:   36 52 a2 e0         ORI $s2, $s2, 0xa2e0
1fc01ed0:   16 12 01 54         BNE $s2, 0x0154
1fc01ed4:   00 00 00 00         NOP
1fc01ed8:   3c 08 ee 7b         LUI $t0, 0xee7b
1fc01edc:   35 08 61 28         ORI $t0, $t0, 0x6128
1fc01ee0:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01ee4:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01ee8:   3c 12 ee 7b         LUI $s2, 0xee7b
1fc01eec:   36 52 61 28         ORI $s2, $s2, 0x6128
1fc01ef0:   16 12 01 4c         BNE $s2, 0x014c
1fc01ef4:   00 00 00 00         NOP
1fc01ef8:   3c 08 c5 b2         LUI $t0, 0xc5b2
1fc01efc:   35 08 69 aa         ORI $t0, $t0, 0x69aa
1fc01f00:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01f04:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01f08:   3c 12 c5 b2         LUI $s2, 0xc5b2
1fc01f0c:   36 52 69 aa         ORI $s2, $s2, 0x69aa
1fc01f10:   16 12 01 44         BNE $s2, 0x0144
1fc01f14:   00 00 00 00         NOP
1fc01f18:   3c 08 1b 6b         LUI $t0, 0x1b6b
1fc01f1c:   35 08 22 28         ORI $t0, $t0, 0x2228
1fc01f20:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01f24:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01f28:   3c 12 1b 6b         LUI $s2, 0x1b6b
1fc01f2c:   36 52 22 28         ORI $s2, $s2, 0x2228
1fc01f30:   16 12 01 3c         BNE $s2, 0x013c
1fc01f34:   00 00 00 00         NOP
1fc01f38:   3c 08 00 d6         LUI $t0, 0x00d6
1fc01f3c:   35 08 1b 80         ORI $t0, $t0, 0x1b80
1fc01f40:   24 09 00 00         ADDIU $t1, $zero, 0x0000
1fc01f44:   21 10 00 00         ADDI $s0, $t0, 0x0000
1fc01f48:   3c 12 00 d6         LUI $s2, 0x00d6
1fc01f4c:   36 52 1b 80         ORI $s2, $s2, 0x1b80
1fc01f50:   16 12 01 34         BNE $s2, 0x0134
1fc01f54:   00 00 00 00         NOP
1fc01f58:   24 08 00 00         ADDIU $t0, $zero, 0x0000
1fc01f5c:   34 09 af 9a         ORI $t1, $zero, 0xaf9a
1fc01f60:   21 10 af 9a         ADDI $s0, $t0, 0xaf9a
1fc01f64:   24 12 af 9a         ADDIU $s2, $zero, 0xaf9a
1fc01f68:   16 12 01 2e         BNE $s2, 0x012e
1fc02424:   00 00 00 3f         BNE $s2, 0x012e
